,username,bio,profile_url,location,website
4886,longhornchassis,For more than 10 years Longhorn Chassis has been a leader in Modified and Late Model chassis manufacturing.,https://twitter.com/LonghornChassis,"Charlotte,NC",https://linktr.ee/LonghornChassis
4887,wfnz,Sports Radio WFNZ. Charlotte’s Sports Leader 92.7 FM or the WFNZ mobile app. Follow: @macwfnz @TBoneWFNZ @wesgotrange @walkermehl @KyleBaileyClub,https://twitter.com/wfnz,"Charlotte,NC",https://wfnz.com
4888,cassandraoneal,Minister. International Recording Artist. Worship Leader. Consultant. Bilingüe Me sigues Te sigo 704-287-6998 or onthemark84@gmail.com,https://twitter.com/cassandraoneal,"Charlotte,NC",http://www.cassandraonealministries.com
4889,illumaninety,Current @xflrenegades Former @nyjets @chiefs @buffalobills @jaguars NFL ➡️ Software Dev.,https://twitter.com/ILLUMANINETY,"Charlotte,NC",
4890,chadknaus,Full-time Dad | 7x #NASCAR champion crew chief | VP of competition @TeamHendrick | @FOXSports and @IMSA part-timer,https://twitter.com/chadknaus,"Charlotte,NC",http://www.HendrickMotorsports.com
4891,roylmattox,Chief Market Strategist and Portfolio Manager. Tweets are opinions and not investment advice.  Zetetic Cognoscente and acolyte of William O'Neil.,https://twitter.com/RoyLMattox,"Charlotte,NC",http://www.ifsinvest.com
4892,ericthomaswx,Retired Chief Meteorologist WBTV,https://twitter.com/EricThomasWx,"Charlotte,NC",https://3dvrwalkthrough.com/
4893,_burtwhite,"Chief Strategy Officer of @CarsonGroupLLC; On a Noble Quest to Help You Find Your Freedom!
Advisory services through CWM, LLC, Registered Investment Advisor.",https://twitter.com/_BurtWhite,"Charlotte,NC",http://carsongroup.com
4894,alancarroii,Chief Degen: @Hashflow Previously: @Vayner3 ⚙️@UnumGame⚙️Opinions are my own,https://twitter.com/alancarroII,"Charlotte,NC",
4895,rasushrestha,"Bridge builder & strategist. EVP, Chief Innovation & Commercialization Officer. In pursuit of person-centered value-based intelligent health & care.",https://twitter.com/RasuShrestha,"Charlotte,NC",https://www.advocatehealth.org/about/leadership/rasu-b-shrestha
4896,wxbrad,"Chief Meteorologist @wcnc WCNC Charlotte, Weather & Science Geek! Cleveland & Charlotte Sports Fan & proud @OhioState grad. wcnc.com/weather #cltwx #ncwx #scwx",https://twitter.com/wxbrad,"Charlotte,NC",https://www.wcnc.com/weather
4897,winstonkelley,"@NASCARHall Executive Director; (Retired) @MRNRadio Pit Reporter; Elaine’s husband, “GDub” to Annabelle & Trevor; Enjoy #BlowingRockNC & my @HarleyDavidson",https://twitter.com/WinstonKelley,"Charlotte,NC",http://www.nascarhall.com
4898,mikedavis88,President & Executive Producer @DirtyMoMedia | Creator of content | Co-creator of 2 Davis daughters | Hater of tomatoes | Lover of ketchup,https://twitter.com/MikeDavis88,"Charlotte,NC",http://DirtyMoMedia.com
4899,nephondemand,"Physician-executive and kidney doctor | Ex-Nephrology PD | @NODanalytics, NephTwitterArchive.com, NephroWorldCup.com creator | Tweets my own | LI: @nephondemand",https://twitter.com/nephondemand,"Charlotte,NC",https://goo.gl/mfziXG
4900,leonardwheeler7,"Former NFL Player, Personal & Executive Coach, Speaker, NFL CO-Executive Director, NFL Transitions Coach, Author of Beyond the Locker Room, Husband & Proud Dad",https://twitter.com/LeonardWheeler7,"Charlotte,NC",http://www.LeonardWheeler.com
4901,drinspiration1,"Dr. Tommy A. Watson - successful entreprenuer: author, speaker, executive and professional coach, consultant and investor. From homeless to Dr.",https://twitter.com/Drinspiration1,"Charlotte,NC",http://Www.drtommyepk.com
4902,emilyfranesl,ESL teacher🕷| Author of #IfUonlyKnewBook | '16 @CabCoSchools Teacher of the Year | Executive Board member for @carolinaTESOL | My tweets,https://twitter.com/emilyfranESL,"Charlotte,NC",https://linktr.ee/Mrs.FrancisESL
4903,wfae,Local news and conversations from journalists in the Charlotte area. Home to @NPR news and @CharlotteTalks.,https://twitter.com/WFAE,"Charlotte,NC",http://WFAE.org
4904,mattweaverra,Free Agent Motorsports Journalist! Never apologize for living.,https://twitter.com/MattWeaverRA,"Charlotte,NC",
4905,heatherchilders,"Proud American, Journalist, Catch me filling in here & there, @FoxNews Anchor for 10 years, Launched & Anchored Two #1 Rated Shows for @FoxNews, Carolina Girl",https://twitter.com/HeatherChilders,"Charlotte,NC",http://www.linkedin.com/in/heather-childers-9814174
4906,sean_oconnell,"Journalist. Managing Editor for @CinemaBlend. Co-host of @ReelBlend. Author of @RTSCBook, @WGreatPowerBook, and the upcoming Bruce Willis book, UNBREAKABLE.",https://twitter.com/Sean_OConnell,"Charlotte,NC",https://www.cinemablend.com/
4907,alancavanna,Motorsports Reporter #NASCAR / A Connecticut Yankee in King Richard's court / Journalist and TV lover / Proud 🍊/ @posregpod alum,https://twitter.com/AlanCavanna,"Charlotte,NC",http://www.youtube.com/AlanCavannaMedia
4908,maddie_gardner,Corporate communicator. Former journalist. Tar Heel. Lover of exercise & cake.,https://twitter.com/Maddie_Gardner,"Charlotte,NC",http://www.facebook.com/maddiegardnernews
4909,brigidamack,Wife. Believer. Journalist.,https://twitter.com/BrigidaMack,"Charlotte,NC",https://linktr.ee/brigidamack
4910,floramujaasi,Journalist | MSc #Pop @LSEnews #God #DementiaFriend #SRHR #MenstruationMatters #Env #Digitalmarketing #Arsenal 💚No BS🙅🏾‍♀️ #Uganda SB's🌼 @inourworldafj,https://twitter.com/Floramujaasi,"Charlotte,NC",http://florenceblondel.com
4911,storytellersbm,Journalist & Soldier. Just not at the same time. Formerly @AP - now freelance. Mrs. @NickOchsnerWBTV. #MMJane creator. 8x Emmy loser. Aspiring Arabic speaker.,https://twitter.com/StorytellerSBM,"Charlotte,NC",https://interpretingfreedom.org/#support
4912,kevinharvick,• NASCAR Driver • DeLana’s Husband • Keelan & Piper’s Dad • President & Co-founder of @khimanagement and @thekhfoundation •,https://twitter.com/KevinHarvick,"Charlotte,NC",http://www.kevinharvick.com
4913,coach_rick57,"President, Phenom Hoops; Sports Correspondence, Charlotte Observer, News & Observer; Voting Member, Spalding All-American Committee",https://twitter.com/Coach_Rick57,"Charlotte,NC",http://www.phenomhoopreport.com
4914,ralphsheheen,"Sportscaster for FOX Sports, CBS Sports, NBC Sports & MAVTV. Owner and President of SPEED SPORT. Married to Kimberly proud Dad of Olivia & Lucas!",https://twitter.com/ralphsheheen,"Charlotte,NC",http://www.speedsport.com
4915,roushyates,Building power under the hood for @FordPerformance. 🐎💪 | President and CEO @Yates_Doug,https://twitter.com/roushyates,"Charlotte,NC",https://roushyates.com/
